web_browser,operating_sys,from_url,to_url,city,longitude,latitude,timezone,time_in,time_out
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925616,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925617,1970-01-01 00:00:01.319563556
Mozilla,Windows,messages.finance.yahoo.com,www.fda.gov,Wilmington,34.308399,-77.802803,America/New_York,1970-01-01 00:00:01.331925617,1970-01-01 00:00:01.331911474
Mozilla,Windows,direct,www.nysdot.gov,Webster,43.218601,-77.449402,America/New_York,1970-01-01 00:00:01.331925619,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Fort Lupton,40.109901,-104.786301,America/Denver,1970-01-01 00:00:01.331925619,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Fruitland Park,28.865,-81.903397,America/New_York,1970-01-01 00:00:01.331925621,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925624,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,t.co,www.cdc.gov,Laveen,33.305401,-112.199699,America/Phoenix,1970-01-01 00:00:01.331925625,1970-01-01 00:00:01.331917249
Mozilla,Windows,direct,www.nysdot.gov,Tulsa,36.135201,-95.936401,America/Chicago,1970-01-01 00:00:01.331925623,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.us.army.mil,Spring Lake,35.226799,-78.9562,America/New_York,1970-01-01 00:00:01.331925624,1970-01-01 00:00:01.262809854
Mozilla,iPad,direct,www.fda.gov,Guaynabo,18.3876,-66.110802,America/Puerto_Rico,1970-01-01 00:00:01.331925625,1970-01-01 00:00:01.331916302
Mozilla,Windows,direct,democrats.senate.gov,Washington,38.893299,-77.014603,America/New_York,1970-01-01 00:00:01.331925626,1970-01-01 00:00:01.331915758
Mozilla,Macintosh,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331925629,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.srh.noaa.gov,www.srh.noaa.gov,Huntsville,34.668499,-86.557602,America/Chicago,1970-01-01 00:00:01.331925628,1970-01-01 00:00:01.331007307
Mozilla,Windows,www.facebook.com,www.nasa.gov,Kanata,45.333302,-75.900002,America/Rainy_River,1970-01-01 00:00:01.331925631,1970-01-01 00:00:01.331921292
Mozilla,Windows,direct,www.nysdot.gov,Laurel,39.096699,-76.877899,America/New_York,1970-01-01 00:00:01.331925632,1970-01-01 00:00:01.319563556
Mozilla,Ubuntu,www.huffingtonpost.com,www.cia.gov,Chico,39.786999,-121.828102,America/Los_Angeles,1970-01-01 00:00:01.331925633,1970-01-01 00:00:01.241964475
Mozilla,Macintosh,t.co,www.whitehouse.gov,Alpharetta,34.020401,-84.244499,America/New_York,1970-01-01 00:00:01.331925632,1970-01-01 00:00:01.331840856
Mozilla,Windows,direct,www.nysdot.gov,Los Angeles,34.048599,-118.442398,America/Los_Angeles,1970-01-01 00:00:01.331925635,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.srh.noaa.gov,www.srh.noaa.gov,Huntsville,34.668499,-86.557602,America/Chicago,1970-01-01 00:00:01.331925634,1970-01-01 00:00:01.331888512
Mozilla,Windows,direct,www.nysdot.gov,Alexandria,38.790901,-77.094704,America/New_York,1970-01-01 00:00:01.331925635,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Fort Collins,40.561001,-105.053596,America/Denver,1970-01-01 00:00:01.331925640,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,www.barackobama.com,www.whitehouse.gov,Lugano,46.0,8.9667,Europe/Zurich,1970-01-01 00:00:01.331925642,1970-01-01 00:00:01.331814239
Mozilla,Windows,t.co,www.dol.gov,Los Angeles,34.052299,-118.385201,America/Los_Angeles,1970-01-01 00:00:01.331925647,1970-01-01 00:00:01.271865731
Mozilla,iPad,direct,blogs.loc.gov,Leesburg,28.739401,-81.855499,America/New_York,1970-01-01 00:00:01.331925650,1970-01-01 00:00:01.331832879
Mozilla,Windows,direct,www.mcc.gov,Clarksville,39.201801,-76.931,America/New_York,1970-01-01 00:00:01.331925651,1970-01-01 00:00:01.331924601
Mozilla,Windows,t.co,www.dol.gov,Palmdale,34.5574,-118.039398,America/Los_Angeles,1970-01-01 00:00:01.331925652,1970-01-01 00:00:01.271865731
Mozilla,Windows,direct,www.nysdot.gov,Philadelphia,39.996799,-75.148499,America/New_York,1970-01-01 00:00:01.331925653,1970-01-01 00:00:01.319563556
Mozilla,Linux,m.facebook.com,www.nasa.gov,Pittsburg,38.0051,-121.838699,America/Los_Angeles,1970-01-01 00:00:01.331925655,1970-01-01 00:00:01.331922854
Mozilla,Windows,libguides.law.missouri.edu,www.fjc.gov,Columbia,38.903301,-92.102203,America/Chicago,1970-01-01 00:00:01.331925657,1970-01-01 00:00:01.281291374
Mozilla,Windows,www.shoeman.org,www.irs.gov,Jefferson City,38.4814,-92.127296,America/Chicago,1970-01-01 00:00:01.331925657,1970-01-01 00:00:01.271160710
Mozilla,Windows,direct,apod.nasa.gov,Lonate Pozzolo,45.599998,8.75,Europe/Rome,1970-01-01 00:00:01.331925662,1970-01-01 00:00:01.331645607
Mozilla,iPhone,direct,www.whitehouse.gov,Alexandria,38.790901,-77.094704,America/New_York,1970-01-01 00:00:01.331925661,1970-01-01 00:00:01.331856527
Mozilla,Windows,direct,www.nysdot.gov,Erie,42.110199,-80.068199,America/New_York,1970-01-01 00:00:01.331925663,1970-01-01 00:00:01.319563556
Mozilla,iPad,direct,www.whitehouse.gov,Hyattsville,38.9599,-76.926903,America/New_York,1970-01-01 00:00:01.331925663,1970-01-01 00:00:01.331856527
Mozilla,iPad,https:,www.fda.gov,Guaynabo,18.3876,-66.110802,America/Puerto_Rico,1970-01-01 00:00:01.331925666,1970-01-01 00:00:01.331916302
Mozilla,Windows,t.co,www.nasa.gov,Norwich,52.633301,1.3,Europe/London,1970-01-01 00:00:01.331925667,1970-01-01 00:00:01.331908247
Mozilla,Windows,t.co,www.wv.gov,Belfry,37.680801,-82.341499,America/New_York,1970-01-01 00:00:01.331925667,1970-01-01 00:00:01.331901414
Mozilla,Windows,direct,www.nysdot.gov,Mount Laurel,39.957199,-74.916199,America/New_York,1970-01-01 00:00:01.331925668,1970-01-01 00:00:01.319563556
Mozilla,iPad,direct,www.fda.gov,Guaynabo,18.3876,-66.110802,America/Puerto_Rico,1970-01-01 00:00:01.331925667,1970-01-01 00:00:01.331916302
Mozilla,Ubuntu,t.co,www.sec.gov,Scarborough,43.75,-79.199997,America/Rainy_River,1970-01-01 00:00:01.331925669,1970-01-01 00:00:01.331910596
Mozilla,Macintosh,t.co,my.usajobs.gov,Walnut Creek,37.9137,-122.011703,America/Los_Angeles,1970-01-01 00:00:01.331925671,1970-01-01 00:00:01.331895433
Mozilla,Windows,t.co,www.dol.gov,Pittsburgh,40.546501,-80.052498,America/New_York,1970-01-01 00:00:01.331925671,1970-01-01 00:00:01.271865731
Mozilla,iPhone,https:,earthobservatory.nasa.gov,Leek,53.099998,-2.0167,Europe/London,1970-01-01 00:00:01.331925672,1970-01-01 00:00:01.331811800
Mozilla,Windows,luznocaminho.net,www.nasa.gov,Santos,-23.950001,-46.333302,America/Sao_Paulo,1970-01-01 00:00:01.331925675,1970-01-01 00:00:01.309000498
Mozilla,Macintosh,t.co,www.whitehouse.gov,Bowie,38.9576,-76.756599,America/New_York,1970-01-01 00:00:01.331925676,1970-01-01 00:00:01.331911584
Mozilla,Windows,roosterteeth.com,www.irs.gov,Wilmington,34.232101,-77.883499,America/New_York,1970-01-01 00:00:01.331925677,1970-01-01 00:00:01.331742257
Mozilla,Windows,t.co,harkin.senate.gov,Ankeny,41.7248,-93.6017,America/Chicago,1970-01-01 00:00:01.331925680,1970-01-01 00:00:01.331925139
Mozilla,Windows,www.swaglikeme.com,www.cia.gov,Portage,42.201099,-85.616898,America/New_York,1970-01-01 00:00:01.331925682,1970-01-01 00:00:01.331881361
Mozilla,Windows,direct,www.nysdot.gov,Tulsa,36.135201,-95.936401,America/Chicago,1970-01-01 00:00:01.331925681,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,t.co,www.whitehouse.gov,Fort Collins,40.519501,-105.062798,America/Denver,1970-01-01 00:00:01.331925683,1970-01-01 00:00:01.331911584
Mozilla,iPhone,https:,www.state.gov,Basingstoke,51.266701,-1.0833,Europe/London,1970-01-01 00:00:01.331925688,1970-01-01 00:00:01.331900243
Mozilla,Macintosh,www.facebook.com,www.nasa.gov,Orihuela,38.083302,-0.95,Europe/Madrid,1970-01-01 00:00:01.331925692,1970-01-01 00:00:01.331922854
Mozilla,Macintosh,t.co,www.nasa.gov,Pasadena,29.6446,-95.137398,America/Chicago,1970-01-01 00:00:01.331925693,1970-01-01 00:00:01.331921564
Mozilla,Windows,direct,www.nysdot.gov,Danbury,41.378101,-73.469101,America/New_York,1970-01-01 00:00:01.331925695,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1970-01-01 00:00:01.331925695,1970-01-01 00:00:01.301298479
Mozilla,Windows,www.facebook.com,www.in.gov,Campbellsburg,38.639,-86.248497,America/Indianapolis,1970-01-01 00:00:01.331925695,1970-01-01 00:00:01.331925610
Mozilla,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1970-01-01 00:00:01.331925697,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925698,1970-01-01 00:00:01.319563556
Mozilla,iPhone,direct,www.nasa.gov,Athens,39.303101,-82.082802,America/New_York,1970-01-01 00:00:01.331925699,1970-01-01 00:00:01.260316355
Mozilla,Macintosh,direct,www.nysdot.gov,Orlando,28.5037,-81.330597,America/New_York,1970-01-01 00:00:01.331925698,1970-01-01 00:00:01.319563556
Mozilla,iPad,https:,www.whitehouse.gov,Fayetteville,33.375801,-84.465698,America/New_York,1970-01-01 00:00:01.331925698,1970-01-01 00:00:01.331840856
Mozilla,Windows,direct,www.nysdot.gov,Cherry Hill,39.889801,-74.974098,America/New_York,1970-01-01 00:00:01.331925701,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.ncbi.nlm.nih.gov,Los Angeles,34.048599,-118.442398,America/Los_Angeles,1970-01-01 00:00:01.331925703,1970-01-01 00:00:01.331836011
Mozilla,Macintosh,www.facebook.com,www.nlrb.gov,Brooklyn,40.728001,-73.945297,America/New_York,1970-01-01 00:00:01.331925704,1970-01-01 00:00:01.331316620
Mozilla,iPad,https:,www.fws.gov,Linwood,39.344501,-74.569901,America/New_York,1970-01-01 00:00:01.331925706,1970-01-01 00:00:01.331924151
Mozilla,Windows,direct,www.gao.gov,Los Angeles,34.041599,-118.298798,America/Los_Angeles,1970-01-01 00:00:01.331925708,1970-01-01 00:00:01.331922570
Mozilla,Windows,direct,www.nysdot.gov,Beatrice,40.255299,-96.7089,America/Chicago,1970-01-01 00:00:01.331925710,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Jefferson,44.222,-69.508797,America/New_York,1970-01-01 00:00:01.331925711,1970-01-01 00:00:01.331922854
Mozilla,Macintosh,direct,www.nysdot.gov,Plainfield,40.606602,-74.443703,America/New_York,1970-01-01 00:00:01.331925713,1970-01-01 00:00:01.319563556
Mozilla,iPod,https:,www.nasa.gov,Kalyan,19.25,73.150002,Asia/Calcutta,1970-01-01 00:00:01.331925712,1970-01-01 00:00:01.331908247
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Woburn,42.4897,-71.1595,America/New_York,1970-01-01 00:00:01.331925713,1970-01-01 00:00:01.273672506
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Woburn,42.4897,-71.1595,America/New_York,1970-01-01 00:00:01.331925713,1970-01-01 00:00:01.273672411
Mozilla,Windows,direct,www.nysdot.gov,Orlando,28.4806,-81.2584,America/New_York,1970-01-01 00:00:01.331925714,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925716,1970-01-01 00:00:01.273672411
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925716,1970-01-01 00:00:01.273672506
Mozilla,Windows,roosterteeth.com,www.irs.gov,Raleigh,35.934101,-78.716599,America/New_York,1970-01-01 00:00:01.331925716,1970-01-01 00:00:01.331742257
Mozilla,iPhone,direct,www.kingcounty.gov,Seattle,47.5951,-122.332603,America/Los_Angeles,1970-01-01 00:00:01.331925719,1970-01-01 00:00:01.330731297
Mozilla,Macintosh,www.reddit.com,www.cbo.gov,Athens,33.965,-83.389198,America/New_York,1970-01-01 00:00:01.331925719,1970-01-01 00:00:01.331664992
Mozilla,Windows,www.facebook.com,www.nasa.gov,Tustin,33.740101,-117.819603,America/Los_Angeles,1970-01-01 00:00:01.331925718,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,www.defense.gov,New York,40.761902,-73.976303,America/New_York,1970-01-01 00:00:01.331925718,1970-01-01 00:00:01.331836795
Mozilla,Windows,t.co,www.nasa.gov,Moscow,55.752201,37.615601,Europe/Moscow,1970-01-01 00:00:01.331925720,1970-01-01 00:00:01.331908247
Mozilla,Windows,direct,www.mcc.gov,Washington,38.8979,-77.041702,America/New_York,1970-01-01 00:00:01.331925721,1970-01-01 00:00:01.331924601
Mozilla,Windows,direct,www.nysdot.gov,Bellevue,47.615398,-122.210297,America/Los_Angeles,1970-01-01 00:00:01.331925723,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331925727,1970-01-01 00:00:01.331856527
Mozilla,Macintosh,direct,www.nysdot.gov,Chicago,41.946301,-87.812698,America/Chicago,1970-01-01 00:00:01.331925728,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Los Angeles,34.048599,-118.442398,America/Los_Angeles,1970-01-01 00:00:01.331925735,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nasa.gov,Frankfurt Am Main,50.116699,8.6833,Europe/Berlin,1970-01-01 00:00:01.331925735,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,dnr.wi.gov,Madison,43.069599,-89.423897,America/Chicago,1970-01-01 00:00:01.331925737,1970-01-01 00:00:01.331758744
Mozilla,Windows,direct,www.cancer.gov,Parkville,39.391899,-76.528801,America/New_York,1970-01-01 00:00:01.331925737,1970-01-01 00:00:01.312215379
Mozilla,Macintosh,direct,www.nysdot.gov,Chicago,41.946301,-87.812698,America/Chicago,1970-01-01 00:00:01.331925740,1970-01-01 00:00:01.319563556
Socialite,i386),direct,www.nasa.gov,Tauranga,-37.6861,176.166702,Pacific/Auckland,1970-01-01 00:00:01.331925742,1970-01-01 00:00:01.331834915
Mozilla,Linux,direct,www.whitehouse.gov,Richmond,37.5023,-77.569298,America/New_York,1970-01-01 00:00:01.331925744,1970-01-01 00:00:01.331911584
Mozilla,Windows,direct,www.nysdot.gov,Cary,35.789501,-78.874298,America/New_York,1970-01-01 00:00:01.331925743,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.facebook.com,www.nasa.gov,Wakefield,41.427898,-71.5364,America/New_York,1970-01-01 00:00:01.331925745,1970-01-01 00:00:01.331922854
Mozilla,Windows,projects.propublica.org,codes.ohio.gov,Waterville,41.499298,-83.760399,America/New_York,1970-01-01 00:00:01.331925746,1970-01-01 00:00:01.302501163
Mozilla,iPad,direct,www.nysdot.gov,Bell,33.976101,-118.153503,America/Los_Angeles,1970-01-01 00:00:01.331925747,1970-01-01 00:00:01.319563556
Mozilla,iPod,direct,www.fda.gov,Cuyahoga Falls,41.1684,-81.531197,America/New_York,1970-01-01 00:00:01.331925748,1970-01-01 00:00:01.331916302
Mozilla,Windows,direct,www.nysdot.gov,Webster,43.218601,-77.449402,America/New_York,1970-01-01 00:00:01.331925749,1970-01-01 00:00:01.319563556
Mozilla,iPad,direct,www.whitehouse.gov,New York,40.761902,-73.976303,America/New_York,1970-01-01 00:00:01.331925750,1970-01-01 00:00:01.331911584
Socialite,i386),direct,www.nasa.gov,Tauranga,-37.6861,176.166702,Pacific/Auckland,1970-01-01 00:00:01.331925753,1970-01-01 00:00:01.331670810
Mozilla,Windows,www.facebook.com,www.nasa.gov,Las Vegas,36.0625,-115.319199,America/Los_Angeles,1970-01-01 00:00:01.331925755,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.srh.noaa.gov,www.srh.noaa.gov,Huntsville,34.668499,-86.557602,America/Chicago,1970-01-01 00:00:01.331925756,1970-01-01 00:00:01.331888586
Mozilla,Windows,www.facebook.com,www.nasa.gov,Caputh,52.349998,13.0,Europe/Berlin,1970-01-01 00:00:01.331925757,1970-01-01 00:00:01.331922854
Mozilla,Macintosh,www.politico.com,cbo.gov,New York,40.800598,-73.965302,America/New_York,1970-01-01 00:00:01.331925758,1970-01-01 00:00:01.331823147
Mozilla,Windows,direct,www.nysdot.gov,Alexandria,38.790901,-77.094704,America/New_York,1970-01-01 00:00:01.331925759,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331925759,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,direct,www.nysdot.gov,Chicago,41.946301,-87.812698,America/Chicago,1970-01-01 00:00:01.331925762,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.lifescript.com,www.samhsa.gov,Chadron,42.827702,-103.139198,America/Chicago,1970-01-01 00:00:01.331925763,1970-01-01 00:00:01.329406413
Mozilla,Macintosh,www.facebook.com,www.consumerfinance.gov,Jacksonville Beach,30.2801,-81.404999,America/New_York,1970-01-01 00:00:01.331925768,1970-01-01 00:00:01.329944342
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925773,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.srh.noaa.gov,www.srh.noaa.gov,Huntsville,34.668499,-86.557602,America/Chicago,1970-01-01 00:00:01.331925772,1970-01-01 00:00:01.331888652
Mozilla,Windows,t.co,earthobservatory.nasa.gov,SPaulo,-23.5333,-46.616699,America/Sao_Paulo,1970-01-01 00:00:01.331925775,1970-01-01 00:00:01.331676591
Mozilla,iPad,direct,www.whitehouse.gov,Armagh,54.349998,-6.6667,Europe/London,1970-01-01 00:00:01.331925776,1970-01-01 00:00:01.331911584
Mozilla,Macintosh,plus.url.google.com,www.spc.noaa.gov,Parsons,37.332298,-95.2612,America/Chicago,1970-01-01 00:00:01.331925778,1970-01-01 00:00:01.331773852
Mozilla,Windows,direct,citizencorps.gov,Albuquerque,35.0443,-106.672897,America/Denver,1970-01-01 00:00:01.331925780,1970-01-01 00:00:01.331665443
Mozilla,Windows,direct,www.nysdot.gov,Cherry Hill,39.889801,-74.974098,America/New_York,1970-01-01 00:00:01.331925785,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.sfenvironment.org,www.energystar.gov,San Francisco,37.7645,-122.429398,America/Los_Angeles,1970-01-01 00:00:01.331925786,1970-01-01 00:00:01.312298669
Mozilla,Macintosh,direct,www.nysdot.gov,Washington,38.908501,-77.0177,America/New_York,1970-01-01 00:00:01.331925786,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.srh.noaa.gov,www.srh.noaa.gov,Huntsville,34.668499,-86.557602,America/Chicago,1970-01-01 00:00:01.331925788,1970-01-01 00:00:01.331888652
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925788,1970-01-01 00:00:01.319563556
Mozilla,Windows,www.lifescript.com,www.samhsa.gov,Broken Arrow,36.0215,-95.726402,America/Chicago,1970-01-01 00:00:01.331925789,1970-01-01 00:00:01.329406413
Mozilla,Windows,www.barackobama.com,www.whitehouse.gov,Santa Rosa,38.458199,-122.593697,America/Los_Angeles,1970-01-01 00:00:01.331925790,1970-01-01 00:00:01.331814239
Mozilla,iPad,direct,www.nysdot.gov,Bell,33.976101,-118.153503,America/Los_Angeles,1970-01-01 00:00:01.331925791,1970-01-01 00:00:01.319563556
Mozilla,Windows,t.co,www.nasa.gov,SPaulo,-23.5333,-46.616699,America/Sao_Paulo,1970-01-01 00:00:01.331925790,1970-01-01 00:00:01.331902395
Mozilla,iPad,direct,go.usa.gov,Dayton,39.735699,-84.064301,America/New_York,1970-01-01 00:00:01.331925796,1970-01-01 00:00:01.331917374
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925798,1970-01-01 00:00:01.273672411
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925798,1970-01-01 00:00:01.273672506
Mozilla,Windows,t.co,www.whitehouse.gov,Hyattsville,38.9599,-76.926903,America/New_York,1970-01-01 00:00:01.331925798,1970-01-01 00:00:01.331911584
Mozilla,Ubuntu,seekingalpha.com,www.federalreserve.gov,Burlington,36.091801,-79.450302,America/New_York,1970-01-01 00:00:01.331925803,1970-01-01 00:00:01.331924523
Mozilla,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1970-01-01 00:00:01.331925805,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,Potomac,39.027401,-77.236504,America/New_York,1970-01-01 00:00:01.331925805,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.mass.gov,Concord,42.458599,-71.359703,America/New_York,1970-01-01 00:00:01.331925805,1970-01-01 00:00:01.321983755
Mozilla,Windows,direct,www.nysdot.gov,Allentown,40.567799,-75.482803,America/New_York,1970-01-01 00:00:01.331925810,1970-01-01 00:00:01.319563556
Mozilla,Windows,t.co,dnr.wi.gov,Madison,43.069599,-89.423897,America/Chicago,1970-01-01 00:00:01.331925811,1970-01-01 00:00:01.331758744
Mozilla,Windows,www.rurdev.usda.gov,www.grants.gov,Fort Collins,40.523998,-105.139603,America/Denver,1970-01-01 00:00:01.331925811,1970-01-01 00:00:01.331218539
Mozilla,Windows,direct,www.nysdot.gov,San Jose,37.2183,-121.753899,America/Los_Angeles,1970-01-01 00:00:01.331925811,1970-01-01 00:00:01.319563556
Mozilla,Windows,t.co,dnr.wi.gov,Madison,43.069599,-89.423897,America/Chicago,1970-01-01 00:00:01.331925813,1970-01-01 00:00:01.331758744
Mozilla,Macintosh,www.facebook.com,www.nasa.gov,Brownsville,25.976,-97.542,America/Chicago,1970-01-01 00:00:01.331925813,1970-01-01 00:00:01.331922854
Mozilla,Windows,direct,www.nysdot.gov,Acworth,34.1036,-84.637398,America/New_York,1970-01-01 00:00:01.331925812,1970-01-01 00:00:01.319563556
Mozilla,Macintosh,direct,www.nysdot.gov,Frisco,33.149899,-96.855499,America/Chicago,1970-01-01 00:00:01.331925814,1970-01-01 00:00:01.319563556
Mozilla,Windows,t.co,www.whitehouse.gov,Sanford,28.752399,-81.247398,America/New_York,1970-01-01 00:00:01.331925817,1970-01-01 00:00:01.331911584
Mozilla,Windows,direct,www.colorado.gov,Littleton,39.559299,-105.0056,America/Denver,1970-01-01 00:00:01.331925819,1970-01-01 00:00:01.331925317
Mozilla,iPhone,direct,www.in.gov,Aurora,41.763,-88.311401,America/Chicago,1970-01-01 00:00:01.331925820,1970-01-01 00:00:01.331925610
Mozilla,Windows,www.facebook.com,apps.mhf.dod.mil,Sarasota,27.310101,-82.5214,America/New_York,1970-01-01 00:00:01.331925822,1970-01-01 00:00:01.331911347
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925824,1970-01-01 00:00:01.273672506
Mozilla,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,42.286499,-71.714699,America/New_York,1970-01-01 00:00:01.331925824,1970-01-01 00:00:01.273672411
Mozilla,Windows,t.co,www.navy.mil,Colorado Springs,38.9142,-104.774902,America/Denver,1970-01-01 00:00:01.331925825,1970-01-01 00:00:01.331914164
Mozilla,Windows,www.airwarriors.com,www.navair.navy.mil,Lafayette,30.1605,-92.033203,America/Chicago,1970-01-01 00:00:01.331925825,1970-01-01 00:00:01.331921807
Mozilla,Macintosh,www.facebook.com,www.choosemyplate.gov,West Lafayette,40.4249,-86.916199,America/Indianapolis,1970-01-01 00:00:01.331925828,1970-01-01 00:00:01.331924754
Mozilla,Windows,www.huffingtonpost.com,www.cia.gov,Creedmoor,36.105202,-78.686798,America/New_York,1970-01-01 00:00:01.331925829,1970-01-01 00:00:01.241964475
Mozilla,Windows,direct,www.fda.gov,Paramus,40.9445,-74.07,America/New_York,1970-01-01 00:00:01.331925829,1970-01-01 00:00:01.301298479
Mozilla,Windows,t.co,www.jpl.nasa.gov,Uxbridge,51.549999,-0.4833,Europe/London,1970-01-01 00:00:01.331925830,1970-01-01 00:00:01.331146568
Mozilla,Macintosh,direct,www.nysdot.gov,Orlando,28.5037,-81.330597,America/New_York,1970-01-01 00:00:01.331925831,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,portal.hud.gov,Ramsey,41.058998,-74.145401,America/New_York,1970-01-01 00:00:01.331925830,1970-01-01 00:00:01.328710879
Mozilla,Windows,direct,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331925832,1970-01-01 00:00:01.328016902
Mozilla,Windows,www.facebook.com,www.nasa.gov,Kota Kinabalu,5.9833,116.066704,Asia/Kuching,1970-01-01 00:00:01.331925833,1970-01-01 00:00:01.331922854
Mozilla,Windows,t.co,www.maine.gov,Portland,43.672401,-70.284897,America/New_York,1970-01-01 00:00:01.331925838,1970-01-01 00:00:01.331924900
Mozilla,Windows,direct,boxer.senate.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331925839,1970-01-01 00:00:01.331919941
Mozilla,Windows,direct,www.whitehouse.gov,Washington,38.909698,-77.023102,America/New_York,1970-01-01 00:00:01.331925841,1970-01-01 00:00:01.331856527
Mozilla,Windows,www.facebook.com,www.nasa.gov,Curitiba,-25.4167,-49.25,America/Sao_Paulo,1970-01-01 00:00:01.331925841,1970-01-01 00:00:01.331922854
Mozilla,Windows,www.facebook.com,www.army.mil,Casper,42.826,-106.352303,America/Denver,1970-01-01 00:00:01.331925842,1970-01-01 00:00:01.331911734
Mozilla,Windows,t.co,www.nasa.gov,Washington,38.921299,-77.038597,America/New_York,1970-01-01 00:00:01.331925846,1970-01-01 00:00:01.331741078
Mozilla,Windows,direct,www.nysdot.gov,Saint Louis,38.6385,-90.302597,America/Chicago,1970-01-01 00:00:01.331925850,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331925851,1970-01-01 00:00:01.319563556
Mozilla,Windows,direct,www.nysdot.gov,White Plains,41.029099,-73.758003,America/New_York,1970-01-01 00:00:01.331925852,1970-01-01 00:00:01.319563556
Mozilla,Windows,www2.carilion.com,www.dol.gov,Roanoke,37.274399,-79.957603,America/New_York,1970-01-01 00:00:01.331925854,1970-01-01 00:00:01.331580253
